sno,title,content,date,author,rating,product_asin,url
116,4.0 out of 5 stars Rosie is inspired,"This is a fun introduction to a new series for Osman. Still on brand for charming characters to root for, especially the indefatigable Rosie. Although I thoroughly enjoyed the read I am disappointed with the conclusion. In a month I will probably remember the story but not have any memory if how it ends. Read more",23 Sep 2024,Kindle Customer MJ,4.0,B0CQJHF3HQ,"https://www.amazon.com/We-Solve-Murders-Richard-Osman-ebook/dp/B0CQJHF3HQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
117,"5.0 out of 5 stars woohoo, what a cast!","Part mystery, lots of adventure, a dash of charming romance, and a clever, colorful, hilarious cast of characters. I don’t often give five stars to a book. But when it’s so thoroughly enjoyable as We Solve Murders, I’m happy to pile them on. What fun it was! Read more",03 Nov 2024,Sunny610,5.0,B0CQJHF3HQ,"https://www.amazon.com/We-Solve-Murders-Richard-Osman-ebook/dp/B0CQJHF3HQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
118,5.0 out of 5 stars Murders,"Amy Wheeler, Rosie D'Antonio , and Steve Wheeler are the three main characters for this new series. The book started slow, bogged down by introducing all the characters.  Once the intoductions are over, the book gets very interesting.  Enjoy! Read more",18 Oct 2024,Kindle Customer,5.0,B0CQJHF3HQ,"https://www.amazon.com/We-Solve-Murders-Richard-Osman-ebook/dp/B0CQJHF3HQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
119,"4.0 out of 5 stars Not as good as ""Thursday Murder Club","A mystery set in Axley, England, South Carolina, St. Lucia, Dublin, Dubai, and New York. Richard Osman, author of “The Thursday Murder Club” mysteries, is back with a new series. I wanted to like this as much, but while it has its moments, “We Solve Murders falls short. Widower Steve Wheeler, a retired detective, enjoys his routine in rural England. His daughter-in-law Amy, a high-end bodyguard, is the one with the exciting job. When Amy realizes she is being framed for three murders, she gets Steve to help her. Richard Osman is skilled at characterization and “We solve Murders” is filled with intriguing characters, particularly Steve Wheeler and Rosie D’Antonio (the best-selling author Amy Wheeler is assigned to protect.) I’m not happy with the characterization of Amy. And, I found the plot contrived. Read more",22 Sep 2024,Bob B,4.0,B0CQJHF3HQ,"https://www.amazon.com/We-Solve-Murders-Richard-Osman-ebook/dp/B0CQJHF3HQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
120,,This series promises to be just as entertaining as the last one for this author!  He has an incredible way of making murder and mayhem somehow amusing and entertaining.  The characters are so vividly written that I can see and hear them in my mind at first meeting.  This author is truly gifted.  Never a dull moment. Read more,09 Nov 2024,Amazon Customer,,B0CQJHF3HQ,"https://www.amazon.com/We-Solve-Murders-Richard-Osman-ebook/dp/B0CQJHF3HQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
121,,Não achei tão bom como os outros livros anteriores. Read more,10 Oct 2024,Marcia,,B0CQJHF3HQ,"https://www.amazon.com/We-Solve-Murders-Richard-Osman-ebook/dp/B0CQJHF3HQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
122,,Thrilling story from start to finish Read more,05 Nov 2024,R S,,B0CQJHF3HQ,"https://www.amazon.com/We-Solve-Murders-Richard-Osman-ebook/dp/B0CQJHF3HQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
123,,"I absolutely adore Richard Osman’s writing, he has such an easy style. This book was such a joy to read, I was hooked from the beginning and I am at a loss now I’ve finished the book. The characters were fantastic especially Rosie, I enjoyed the way their relationships built. There were some great comedy moments throughout, it was such a feel good story. I loved the Thursday Murder Club series but it was refreshing to read a new series, I only hope this book is turned into a film too. Read more",02 Nov 2024,Amy,,B0CQJHF3HQ,"https://www.amazon.com/We-Solve-Murders-Richard-Osman-ebook/dp/B0CQJHF3HQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
124,,"Extremely readable, aided by easy to read large font. Stars new characters crime solving across the globe, and introduces Trouble the Cat, while the Thursday Murder Club is on a sabbatical presumably. Read more",18 Oct 2024,verified customer,,B0CQJHF3HQ,"https://www.amazon.com/We-Solve-Murders-Richard-Osman-ebook/dp/B0CQJHF3HQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
125,5.0 out of 5 stars Enjoyable and Mysterious,It was a great love story along with the mystery but also with twists to both.  I don’t want to be guilty of spoilers.  Suffice it to say I didn’t figure it out.  I recommend it.  It’s a quick read and a little sad but rewarding at the same time. Read more,24 Oct 2024,Bonnie Kelly,5.0,B0CV2D1372,"https://www.amazon.com/Night-We-Lost-Him-Novel-ebook/dp/B0CV2D1372/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
126,4.0 out of 5 stars Great book - highly recommend,"I read this book in 2 days - including its release date. I would’ve read it in 1 if I had the time. A little disappointed in the ending, but it’s so well-written with a wonderful storyline. I’ll read anything & everything by Laura Dave!!! Read more",19 Sep 2024,Renee Daggett,4.0,B0CV2D1372,"https://www.amazon.com/Night-We-Lost-Him-Novel-ebook/dp/B0CV2D1372/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
127,3.0 out of 5 stars Had promise but fell short,"I really had high hopes for this book.  I enjoyed the authors first book.  It seemed that the plot was just not strong.  Spoiler- but why is their father who’s been married 3 times so secretive of a loving relationship his whole life?  The mystery of it was just silly.  And the ending was so predictable.  The author tried to be scandalous but it just fell flat for me.  I see they’re making a movie about this, figures.  Can’t say I’ll tune in.  Rich people floating around trying to figure out what their rich dad is hiding. Nah, I’m good. Read more",04 Nov 2024,Heather G.,3.0,B0CV2D1372,"https://www.amazon.com/Night-We-Lost-Him-Novel-ebook/dp/B0CV2D1372/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
128,5.0 out of 5 stars fantastic,I read it straight through and loved it!  It’s interesting and an unusual plot with an unexpected twist.  Very good! Read more,10 Nov 2024,betty wilkinson,5.0,B0CV2D1372,"https://www.amazon.com/Night-We-Lost-Him-Novel-ebook/dp/B0CV2D1372/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
129,4.0 out of 5 stars Estranged siblings seek to solve the mystery of their father's death.,"I enjoyed this mystery about the death of Liam Samuel Noone, the thrice-married father of three, and developer and head “of the most sought-after luxury boutique hotel and resort empire in North America.” What caused him to fall to his death from the cliff just outside his seaside cottage in central California? Accident? Self-harm? Something more nefarious? Did it involve the family's resort business? A competitor? An enemy he might have made? Those are among the questions two of his adult children, Sam and Nora, set out together to answer. Never mind that they grew up in separate households and have spent no time together; or that Nora—who’s already succeeded as a “neuroarchitect,” designing spaces to benefit health and well-being—wants nothing to do with Sam, the company her father built, or any of her father’s wealth. What they share is the desire for answers. It's a well-written book. There's plenty of conflict. The characters have depth. Their relationships, and the family dynamics and dysfunction, are compelling. Author Laura Dave thoroughly explores themes of loss, grief, aloneness, and what it means to be left ""orphaned,"" even as an adult. The New York and California settings are well-described, giving us clear pictures of where we are and helping to involve us in the story. And there's more than one twist to the tale. Protagonist, Nora, does engage in lots of internal ruminating about her losses and feelings. Sometimes it adds to the story. Sometimes it drags at it or gets in the way. But all in all, I enjoyed ""The Night We Lost Him."" Read more",17 Sep 2024,William de Rham,4.0,B0CV2D1372,"https://www.amazon.com/Night-We-Lost-Him-Novel-ebook/dp/B0CV2D1372/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
